Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
base,1.6e-07,2748,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.2578479  4.93024664] [ 1.25751484 -0.05996235],[8.94468849e-04 5.00470397e-01 4.98635134e-01 1.32889647e-10 2.12623407e-17 3.40197401e-24],[[0.81933372 0.00770266]  [0.00770266 0.76968259]] [[0.82082078 0.00784852]  [0.00784852 0.75884009]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2748,300,3000,6,True,0.4468626001572876,0.8106566557123618,3,3,[ 2.53857457 -0.21759768] [1.25926504 4.93353749] [3.34313186 0.03874711],[1.79970632e-01 4.99826185e-01 3.20203183e-01 1.32742339e-10 2.12387715e-17 3.39820294e-24],[[0.64673524 0.00971667]  [0.00971667 0.84095027]] [[8.23208856e-01 1.08078897e-04]  [1.08078897e-04 7.61181681e-01]] [[ 0.69236377 -0.09164665]  [-0.09164665  0.72620336]],3,"{0: 152, 1: 600, 2: 448, 3: 0, 4: 0, 5: 0}",1,0,1
context,1.6e-07,2748,300,3000,6,True,0.5537135653698246,0.7472728173278791,3,3,[ 1.25448163 -0.07360929] [1.25851774 4.93152216] [ 3.0573323  -0.03617657],[8.87760152e-04 8.89210268e-04 2.49845944e-01 4.99252557e-01 2.49124528e-01 1.32411624e-10],[[0.81186734 0.02207695]  [0.02207695 0.78895031]] [[0.82127768 0.00402606]  [0.00402606 0.76654962]] [[ 0.82125514 -0.05293788]  [-0.05293788  0.77029604]],3,"{0: 0, 1: 0, 2: 296, 3: 601, 4: 303, 5: 0}",1,0,1
base,1.6e-07,2749,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.18378034 4.97554381] [ 1.1853703  -0.01505837],[4.99685985e-01 5.00314014e-01 1.33000956e-10 2.12801505e-17 3.40482362e-24 5.44771700e-31],[[0.71326743 0.01895516]  [0.01895516 0.69557932]] [[0.71218958 0.01912787]  [0.01912787 0.71176827]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2749,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.18539767 4.97383781] [ 2.98248736 -0.01711455],[5.00063251e-01 4.99936749e-01 1.33000789e-10 2.12801238e-17 3.40481935e-24 5.44771017e-31],[[0.71509842 0.01091596]  [0.01091596 0.698876  ]] [[0.71558661 0.00782034]  [0.00782034 0.70672457]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2749,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.18435585 4.97464347] [ 2.08380364 -0.01592927],[4.99863588e-01 5.00136412e-01 1.33000878e-10 2.12801379e-17 3.40482161e-24 5.44771379e-31],[[0.71415929 0.01555337]  [0.01555337 0.6976551 ]] [[1.51956196 0.01295526]  [0.01295526 0.70983799]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,2750,300,3000,6,True,0.3815212709249505,0.627664404503323,4,4,[1.06224968 5.07084043] [ 2.29523065 -0.26347739] [0.98831004 0.08216613] [2.37486272 4.59836321],[3.98364328e-01 1.32963323e-01 3.68353936e-01 1.00318413e-01 1.31712800e-10 2.10740450e-17],[[0.54771654 0.08656041]  [0.08656041 0.68971932]] [[0.20295175 0.08217408]  [0.08217408 0.8745324 ]] [[0.49794214 0.09228289]  [0.09228289 0.70081575]] [[0.17711393 0.17059239]  [0.17059239 0.75385681]],4,"{0: 466, 1: 166, 2: 436, 3: 132, 4: 0, 5: 0}",2,1,1
contextless,1.6e-07,2750,300,3000,6,True,0.30248760445748585,0.4433922770902912,6,6,[1.47669289 5.30337798] [ 3.49910848 -0.05838869] [2.39767798 0.08958002] [0.72225074 4.71038678] [0.18192232 4.19201031] [2.43120513 4.97502332],[0.21947533 0.33478897 0.16716761 0.12844779 0.05247773 0.09764256],[[ 0.27807888 -0.24623713]  [-0.24623713  0.6651107 ]] [[ 0.52641362 -0.03277359]  [-0.03277359  0.77748377]] [[0.41077731 0.1363494 ]  [0.1363494  0.74024501]] [[ 0.25814968 -0.25117444]  [-0.25117444  0.46285097]] [[ 0.49762218 -0.19838107]  [-0.19838107  0.61667334]] [[0.17965609 0.05162982]  [0.05162982 0.85211756]],6,"{0: 256, 1: 414, 2: 188, 3: 176, 4: 46, 5: 120}",5,4,1
context,1.6e-07,2750,300,3000,6,True,0.44470929253005453,0.651807169779666,4,4,[ 2.63970548 -0.03479555] [1.05753717 5.06421248] [2.36956915 4.63705517] [0.81823484 0.08013753],[0.00088537 0.00088418 0.38989235 0.39466511 0.10312653 0.11054647],[[1.13194641 0.00541094]  [0.00541094 0.76227484]] [[0.5470717  0.0752001 ]  [0.0752001  0.69333045]] [[0.17971948 0.13752507]  [0.13752507 0.76178907]] [[0.47890757 0.11992273]  [0.11992273 0.78928923]],4,"{0: 0, 1: 0, 2: 469, 3: 462, 4: 136, 5: 133}",2,1,1
base,1.6e-07,2751,300,3000,6,True,0.3979575067714775,0.6750310542022833,4,4,[ 1.17077192 -0.09330365] [1.26867912 5.00757886] [0.58820652 0.0475489 ] [2.19574577 0.12776551],[1.64410157e-01 4.99033029e-01 1.83369432e-01 1.53187382e-01 1.32046307e-10 2.11274060e-17],[[ 0.14153574 -0.1433891 ]  [-0.1433891   0.69376768]] [[ 0.78008422 -0.01116637]  [-0.01116637  0.71591263]] [[0.52981517 0.09123873]  [0.09123873 0.71246256]] [[ 0.33938442 -0.07915789]  [-0.07915789  0.90760673]],4,"{0: 254, 1: 602, 2: 162, 3: 182, 4: 0, 5: 0}",2,0,2
contextless,1.6e-07,2751,300,3000,6,True,0.39771275957251395,0.6743523474471609,4,4,[ 2.92632448 -0.07198345] [3.82925772 0.16727845] [1.2699805  5.00037257] [ 2.31624968 -0.07638342],[0.00089457 0.00089485 0.14420132 0.18932758 0.4991533  0.16552838],[[ 0.14541591 -0.22449905]  [-0.22449905  0.73627873]] [[ 0.44632606 -0.11863421]  [-0.11863421  0.79342231]] [[ 0.78179287 -0.01841194]  [-0.01841194  0.72981261]] [[ 0.50267969 -0.0046064 ]  [-0.0046064   0.67901212]],4,"{0: 0, 1: 0, 2: 236, 3: 214, 4: 602, 5: 148}",2,0,2
context,1.6e-07,2751,300,3000,6,True,0.5075619401249039,0.7150261274560826,4,4,[ 1.42117776 -0.05347166] [3.62738297 0.20640492] [2.83018137 0.03689876] [1.26921011 5.00362848],[0.30100229 0.00089742 0.00089625 0.11432197 0.08586845 0.49701363],[[ 0.85820244 -0.06656638]  [-0.06656638  0.68534904]] [[ 0.59625887 -0.14086697]  [-0.14086697  0.79256623]] [[ 0.23927337 -0.31121846]  [-0.31121846  0.93042426]] [[ 0.78090332 -0.01453293]  [-0.01453293  0.72410347]],4,"{0: 348, 1: 0, 2: 0, 3: 113, 4: 137, 5: 602}",3,0,3
base,1.6e-07,2752,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.20930058 0.04930031] [1.20733321 5.03980205],[8.95214085e-04 4.99233371e-01 8.92774506e-04 4.98978640e-01 1.32669360e-10 2.12270946e-17],[[ 0.78745192 -0.0632721 ]  [-0.0632721   0.82834235]] [[ 0.7840283  -0.06237807]  [-0.06237807  0.84376975]],2,"{0: 0, 1: 598, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2752,300,3000,6,True,0.49272092785896543,1.0,2,2,[3.00825342 0.05206291] [1.20872452 5.04311887],[8.96476992e-04 4.99873042e-01 4.99230481e-01 1.32889910e-10 2.12623829e-17 3.40198076e-24],[[ 0.78990453 -0.07069044]  [-0.07069044  0.83339295]] [[ 0.7877694  -0.07088529]  [-0.07088529  0.83551759]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2752,300,3000,6,True,0.5580132237341708,0.7473562551469294,3,3,[2.99695983 0.05565747] [1.24278512 0.05426561] [1.20775314 5.04084526],[8.96016059e-04 2.47058721e-01 2.53012399e-01 4.99032864e-01 1.32743219e-10 2.12389119e-17],[[ 0.80525607 -0.10803938]  [-0.10803938  0.86933869]] [[ 0.84651192 -0.03141535]  [-0.03141535  0.83382983]] [[ 0.78638297 -0.06607219]  [-0.06607219  0.84184929]],3,"{0: 0, 1: 293, 2: 306, 3: 601, 4: 0, 5: 0}",1,0,1
base,1.6e-07,2753,300,3000,6,True,0.3854290262389172,0.6249175933199457,4,4,[0.94036297 0.12916883] [2.27099501 5.07865514] [0.86540712 5.13232747] [2.44368056 0.15217177],[3.88040232e-01 1.48200910e-01 3.51919278e-01 8.77459570e-04 1.10962120e-01 1.30853225e-10],[[0.41974284 0.02904549]  [0.02904549 0.73292187]] [[ 0.39666883 -0.00318925]  [-0.00318925  0.81745671]] [[0.36709997 0.03777593]  [0.03777593 0.75256242]] [[ 0.32011827 -0.08107569]  [-0.08107569  0.88642965]],4,"{0: 472, 1: 168, 2: 432, 3: 0, 4: 128, 5: 0}",2,1,1
contextless,1.6e-07,2753,300,3000,6,True,0.3778454109619185,0.6188961067149036,4,4,[3.35779813 0.13096516] [0.95135337 5.11257136] [2.45702821 5.1040963 ] [2.45780303 0.12383508],[3.43272923e-01 3.91148671e-01 1.10472117e-01 1.55106289e-01 1.31933146e-10 2.11093004e-17],[[ 0.80224871 -0.02108393]  [-0.02108393  0.71751824]] [[0.42784024 0.01638374]  [0.01638374 0.75357402]] [[ 0.31592057 -0.06591138]  [-0.06591138  0.89444143]] [[0.23370895 0.02169224]  [0.02169224 0.83878594]],4,"{0: 400, 1: 482, 2: 120, 3: 198, 4: 0, 5: 0}",2,1,1
context,1.6e-07,2753,300,3000,6,True,0.44947708270353354,0.6394067223489994,4,4,[2.54033646 0.11851906] [2.36399668 5.09356466] [0.70372291 0.19313323] [0.90792731 5.12273354],[4.01222740e-01 1.29188709e-01 9.92772573e-02 3.70311294e-01 1.32505156e-10 2.12008218e-17],[[1.25540198 0.00344452]  [0.00344452 0.7273951 ]] [[ 0.35487902 -0.03619386]  [-0.03619386  0.85955356]] [[0.29629875 0.07301696]  [0.07301696 0.91455711]] [[0.39530274 0.02501203]  [0.02501203 0.74566237]],4,"{0: 461, 1: 142, 2: 139, 3: 458, 4: 0, 5: 0}",2,1,1
base,1.6e-07,2754,300,3000,6,True,0.4893867957023618,0.9933388896623734,2,2,[ 1.27365794 -0.01438247] [1.28372472 4.98436493],[4.95897681e-01 8.94305666e-04 8.94391462e-04 5.02313621e-01 1.32564248e-10 2.12102766e-17],[[0.7961257  0.0048825 ]  [0.0048825  0.76205563]] [[0.79210995 0.00939864]  [0.00939864 0.86389458]],2,"{0: 594, 1: 0, 2: 0, 3: 606, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2754,300,3000,6,True,0.48610187345020855,1.0,2,2,[ 3.0698538  -0.00795267] [1.28668339 4.99145288],[4.97312466e-01 5.02687534e-01 1.33002000e-10 2.12803174e-17 3.40485033e-24 5.44775974e-31],[[ 0.79632217 -0.00892388]  [-0.00892388  0.77464602]] [[ 0.79864466 -0.00217442]  [-0.00217442  0.8471317 ]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2754,300,3000,6,True,0.48609395238052955,0.9933388896623734,2,2,[ 2.17350164 -0.01324435] [1.28547455 4.98552534],[4.96160038e-01 8.91335740e-04 5.02948626e-01 1.32783039e-10 2.12452834e-17 3.39924485e-24],[[1.601706   0.00189186]  [0.00189186 0.76419099]] [[0.79565132 0.00299253]  [0.00299253 0.86121306]],2,"{0: 594, 1: 0, 2: 606, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,2755,300,3000,6,True,0.46499500894958956,0.8959710081058859,4,4,[-0.09931069  1.05770838] [1.35962685 5.0115549 ] [0.02272978 5.16303958] [ 1.3302587  -0.03270623],[3.83367978e-02 4.50242487e-01 4.87654132e-02 4.62655302e-01 1.32652737e-10 2.12244347e-17],[[0.73643639 0.44359194]  [0.44359194 1.48556192]] [[0.63086696 0.07218016]  [0.07218016 0.83613567]] [[ 0.76125497 -0.24222602]  [-0.24222602  1.635191  ]] [[0.63958271 0.10225114]  [0.10225114 0.82899229]],4,"{0: 36, 1: 568, 2: 30, 3: 566, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,2755,300,3000,6,True,0.48282253605804526,0.9867000187944966,2,2,[3.03122118 0.02526177] [1.23188303 5.01484312],[4.98424988e-01 8.99977990e-04 5.00675034e-01 1.32781056e-10 2.12449662e-17 3.39919410e-24],[[0.77362293 0.03592276]  [0.03592276 0.88696324]] [[0.80262575 0.00942288]  [0.00942288 0.92984869]],2,"{0: 598, 1: 0, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2755,300,3000,6,True,0.4894167942472744,0.9933388889506688,2,2,[2.12505359 0.03070601] [1.22912526 5.0226691 ],[4.99790803e-01 5.00209197e-01 1.33000910e-10 2.12801431e-17 3.40482244e-24 5.44771510e-31],[[1.59746038 0.02694591]  [0.02694591 0.8961032 ]] [[0.80316161 0.01813901]  [0.01813901 0.90827872]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,2756,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.30924567 -0.03698128] [1.31390317 4.95286406],[8.94840762e-04 8.94026585e-04 5.00439681e-01 4.97771452e-01 1.32778783e-10 2.12446021e-17],[[ 0.77649519 -0.03111939]  [-0.03111939  0.80951374]] [[ 0.77608136 -0.03139256]  [-0.03139256  0.78933364]],2,"{0: 0, 1: 0, 2: 602, 3: 598, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2756,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 3.10830425 -0.0367896 ] [1.31705068 4.95403285],[8.90106650e-04 5.01025914e-01 4.98083979e-01 1.32889402e-10 2.12623015e-17 3.40196775e-24],[[ 0.7788262  -0.03763678]  [-0.03763678  0.80829438]] [[ 0.77908801 -0.04355875]  [-0.04355875  0.78520189]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2756,300,3000,6,True,0.5600786942850643,0.7437893114243671,3,3,[ 1.38986829 -0.05412525] [1.3154586 4.9526436] [ 3.16170668 -0.00896375],[8.91011502e-04 2.69889522e-01 8.89909565e-04 4.97948515e-01 2.30381042e-01 1.32331360e-10],[[ 0.85942938 -0.05662048]  [-0.05662048  0.85337408]] [[ 0.77765556 -0.0374093 ]  [-0.0374093   0.78946823]] [[ 0.74183122 -0.0581411 ]  [-0.0581411   0.79637574]],3,"{0: 0, 1: 316, 2: 0, 3: 600, 4: 284, 5: 0}",1,0,1
base,1.6e-07,2757,300,3000,6,True,0.42264226804505073,0.7464044552812722,3,3,[0.77238229 0.08124385] [1.2586975  5.01976693] [ 1.72923641 -0.01539924],[8.90422610e-04 2.51609394e-01 4.96011708e-01 2.51488475e-01 1.32525462e-10 2.12040708e-17],[[0.54192736 0.04095793]  [0.04095793 0.82962422]] [[ 0.76815791 -0.03347065]  [-0.03347065  0.74839646]] [[ 0.53861008 -0.05623582]  [-0.05623582  0.84988983]],3,"{0: 0, 1: 304, 2: 596, 3: 300, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,2757,300,3000,6,True,0.4927099932746571,1.0,2,2,[1.26207985 5.01955608] [3.04811813 0.02901915],[4.96998650e-01 5.03001349e-01 1.33002137e-10 2.12803394e-17 3.40485385e-24 5.44776536e-31],[[ 0.7695658  -0.0468845 ]  [-0.0468845   0.74912104]] [[ 0.77227788 -0.04462822]  [-0.04462822  0.82451019]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2757,300,3000,6,True,0.5540150729302032,0.7448504248960628,3,3,[1.2595231  5.01889179] [1.20964562 0.00379213] [2.9818762  0.05782967],[8.94863866e-04 8.94049622e-04 4.96239878e-01 2.35935872e-01 2.66035337e-01 1.32367721e-10],[[ 0.76864218 -0.03817632]  [-0.03817632  0.75112679]] [[ 0.75316997 -0.02470282]  [-0.02470282  0.82861436]] [[ 0.82823249 -0.0958073 ]  [-0.0958073   0.85334444]],3,"{0: 0, 1: 0, 2: 597, 3: 283, 4: 320, 5: 0}",1,0,1
base,1.6e-07,2758,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 1.27757995 -0.01917741] [1.27985337 4.96922624],[8.98725805e-04 4.98605786e-01 5.00495488e-01 1.32890469e-10 2.12624722e-17 3.40199506e-24],[[ 0.74707045 -0.04091346]  [-0.04091346  0.84318942]] [[ 0.74423601 -0.04067273]  [-0.04067273  0.87251822]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2758,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.28138465 4.97445685] [ 3.07785766 -0.01585229],[8.87979375e-04 8.84998421e-04 5.00031848e-01 4.98195174e-01 1.32778973e-10 2.12446326e-17],[[ 0.74976986 -0.04873045]  [-0.04873045  0.85885506]] [[ 0.7479598  -0.04492203]  [-0.04492203  0.84758335]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2758,300,3000,6,True,0.4977084223549946,0.9966666643557163,2,2,[1.28104372 4.96968456] [ 2.17877209 -0.01926846],[5.01741463e-01 4.98258536e-01 1.33000045e-10 2.12800046e-17 3.40480029e-24 5.44767966e-31],[[ 0.74753985 -0.04576876]  [-0.04576876  0.87065977]] [[ 1.55653954 -0.04077839]  [-0.04077839  0.84182266]],2,"{0: 601, 1: 599, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,2759,300,3000,6,True,0.4764901564516699,0.9306608188121159,4,3,[2.51934197 4.50598449] [1.25860835 0.05626804] [0.43553245 5.57337738] [1.15512774 5.07561514],[8.88589459e-04 4.07047616e-02 4.97447611e-01 1.00894402e-02 4.50869597e-01 1.32512661e-10],[[0.26018499 0.06547386]  [0.06547386 1.06982701]] [[0.65918721 0.05024825]  [0.05024825 0.79219261]] [[ 0.31811559 -0.57839998]  [-0.57839998  4.1956509 ]] [[0.54111939 0.13219584]  [0.13219584 0.75264106]],4,"{0: 0, 1: 36, 2: 600, 3: 4, 4: 560, 5: 0}",1,1,0
contextless,1.6e-07,2759,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.25276544 5.04657203] [3.06009096 0.05246671],[8.93091517e-04 8.90655919e-04 8.89849992e-04 5.01662421e-01 4.95663982e-01 1.32667450e-10],[[0.66254903 0.03562243]  [0.03562243 0.84194463]] [[0.66085091 0.04910356]  [0.04910356 0.78302179]],2,"{0: 0, 1: 0, 2: 0, 3: 604, 4: 596, 5: 0}",0,0,0
context,1.6e-07,2759,300,3000,6,True,0.5145499397187825,0.6868229351766897,4,4,[1.20494547 0.04926135] [1.24992923 5.05056441] [3.52047367 0.32316976] [ 2.6703965 -0.1686725],[2.49279710e-01 5.01515824e-01 1.27616522e-01 8.79615871e-04 1.20708327e-01 1.30841465e-10],[[0.55502905 0.06812821]  [0.06812821 0.79934009]] [[0.6641661  0.04507663]  [0.04507663 0.83444256]] [[ 0.53252172 -0.1665914 ]  [-0.1665914   0.84352636]] [[ 0.25043489 -0.06739833]  [-0.06739833  0.77098413]],4,"{0: 298, 1: 603, 2: 144, 3: 0, 4: 155, 5: 0}",3,0,3
base,1.6e-07,2760,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.24098347 0.00888997] [1.24215884 4.99921804],[5.01248899e-01 4.98751100e-01 1.33000264e-10 2.12800397e-17 3.40480590e-24 5.44768864e-31],[[0.78734123 0.06800973]  [0.06800973 0.73737347]] [[0.78786107 0.06868831]  [0.06868831 0.71899706]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2760,300,3000,6,True,0.49937369519832986,1.0,2,2,[3.04052908 0.00379743] [1.2430529  4.99483002],[5.00269376e-01 8.87696107e-04 4.98842927e-01 1.32779437e-10 2.12447072e-17 3.39915265e-24],[[0.78980696 0.06295632]  [0.06295632 0.72518261]] [[0.79001916 0.06219409]  [0.06219409 0.72805754]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2760,300,3000,6,True,0.5273432038375769,0.7748394143516443,3,3,[ 0.92020541 -0.02007695] [1.24319453 4.99947654] [2.7298452  0.02954517],[1.64330309e-01 4.99031948e-01 3.36637742e-01 1.32761646e-10 2.12418606e-17 3.39869720e-24],[[0.58100768 0.04806481]  [0.04806481 0.89302956]] [[0.78896117 0.06423148]  [0.06423148 0.71841231]] [[1.0207029  0.0293842 ]  [0.0293842  0.69043798]],3,"{0: 205, 1: 600, 2: 395, 3: 0, 4: 0, 5: 0}",1,0,1
base,1.6e-07,2761,300,3000,6,True,0.4927099932746571,1.0,2,2,[1.29302391 5.01854348] [1.2956751  0.02308288],[5.03640698e-01 4.96359302e-01 1.32999196e-10 2.12798688e-17 3.40477855e-24 5.44764489e-31],[[ 0.77985272 -0.01543803]  [-0.01543803  0.7914559 ]] [[ 0.7861057  -0.01345825]  [-0.01345825  0.71569161]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2761,300,3000,6,True,0.4927099932746571,1.0,2,2,[3.0950013  0.02158056] [1.29373331 5.01881187],[0.00089537 0.49653378 0.00089377 0.00089133 0.00088972 0.49989603],[[ 0.79057527 -0.01967298]  [-0.01967298  0.71085938]] [[ 0.78150798 -0.02128143]  [-0.02128143  0.78906366]],2,"{0: 0, 1: 596, 2: 0, 3: 0, 4: 0, 5: 604}",0,0,0
context,1.6e-07,2761,300,3000,6,True,0.5556166183258617,0.7577433455737894,3,3,[1.29313379 5.01940202] [2.9668905  0.04453035] [1.19537071 0.00599341],[5.03476869e-01 8.95012189e-04 2.79963719e-01 2.15664399e-01 1.32267627e-10 2.11628172e-17],[[ 0.78070973 -0.0176415 ]  [-0.0176415   0.78912824]] [[ 0.88644995 -0.04828539]  [-0.04828539  0.70893393]] [[ 0.74320491 -0.02488979]  [-0.02488979  0.77038014]],3,"{0: 604, 1: 0, 2: 339, 3: 257, 4: 0, 5: 0}",1,0,1
base,1.6e-07,2762,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.25464529 5.04038901] [1.25383858 0.05013372],[5.00972211e-01 4.99027789e-01 1.33000387e-10 2.12800593e-17 3.40480904e-24 5.44769367e-31],[[ 0.73789549 -0.01247819]  [-0.01247819  0.72438464]] [[ 0.73874494 -0.01241955]  [-0.01241955  0.71222815]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2762,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.25575884 5.04322766] [3.0529355  0.05221041],[8.86552051e-04 8.84512921e-04 4.99592471e-01 4.98636464e-01 1.32779169e-10 2.12446640e-17],[[ 0.7410851  -0.01941704]  [-0.01941704  0.71741917]] [[ 0.74077695 -0.01881961]  [-0.01881961  0.71609661]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2762,300,3000,6,True,0.5171259814374763,0.6715176123487958,4,4,[1.25547988 5.04204406] [1.92846682 0.05590988] [3.21312606 0.10158076] [0.83216599 0.00415432],[0.50061554 0.11830668 0.22271964 0.00087675 0.00087351 0.15660787],[[ 0.73939722 -0.01645504]  [-0.01645504  0.72055501]] [[ 0.20481442 -0.10678664]  [-0.10678664  0.79773935]] [[ 0.59797505 -0.04700481]  [-0.04700481  0.6922924 ]] [[ 0.52126469 -0.06316914]  [-0.06316914  0.80240465]],4,"{0: 601, 1: 164, 2: 259, 3: 0, 4: 0, 5: 176}",3,0,3
base,1.6e-07,2763,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.22815191 5.08344308] [1.22793207 0.0935487 ],[5.00546305e-01 4.99453695e-01 1.33000575e-10 2.12800896e-17 3.40481388e-24 5.44770141e-31],[[ 0.66100545 -0.03644169]  [-0.03644169  0.74280273]] [[ 0.66112442 -0.03732842]  [-0.03732842  0.74014257]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,2763,300,3000,6,True,0.429820679634094,0.7566921966407115,3,3,[1.04820033 5.23708122] [3.02764219 0.09088435] [1.4369865  4.89979694],[2.64649962e-01 4.99290510e-01 2.36059528e-01 1.32604422e-10 2.12167048e-17 3.39467227e-24],[[ 0.51553006 -0.16542439]  [-0.16542439  0.71715037]] [[ 0.66336832 -0.04177834]  [-0.04177834  0.73266668]] [[0.75311447 0.1393548 ]  [0.1393548  0.7574261 ]],3,"{0: 350, 1: 600, 2: 250, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2763,300,3000,6,True,0.5699488947241537,0.7584610530534975,3,3,[1.22985582 5.08340664] [1.029841   0.10272627] [2.82113554 0.09455825],[5.00491546e-01 1.94195753e-01 8.84366697e-04 8.80969195e-04 3.03547365e-01 1.31919954e-10],[[ 0.66252107 -0.04269488]  [-0.04269488  0.74327716]] [[ 0.52243454 -0.0609795 ]  [-0.0609795   0.86138784]] [[ 0.82860509 -0.03287202]  [-0.03287202  0.69575494]],3,"{0: 600, 1: 244, 2: 0, 3: 0, 4: 356, 5: 0}",1,0,1
base,1.6e-07,2764,300,3000,6,True,0.4308561179411249,0.767583987833531,4,4,[1.6695549  4.87472382] [-0.40728821  3.78325511] [ 1.30442583 -0.08127724] [0.71612279 4.98175847],[0.00089719 0.31145107 0.01006066 0.00089398 0.49397982 0.18271728],[[0.50683359 0.07091233]  [0.07091233 0.71830544]] [[ 1.06873904 -0.8810994 ]  [-0.8810994   4.79251028]] [[0.7057851  0.02531941]  [0.02531941 0.66978132]] [[ 0.41480849 -0.01849708]  [-0.01849708  0.6828427 ]],4,"{0: 0, 1: 396, 2: 6, 3: 0, 4: 596, 5: 202}",1,1,0
contextless,1.6e-07,2764,300,3000,6,True,0.48747612589764433,0.9604548498631224,3,3,[ 3.10620539 -0.10836727] [1.6002001  2.94833007] [1.30853631 4.94579033],[4.85558199e-01 3.29060878e-02 4.81535713e-01 1.32777804e-10 2.12444458e-17 3.39911083e-24],[[0.71292551 0.03300848]  [0.03300848 0.6273697 ]] [[ 1.5415119  -2.2913197 ]  [-2.2913197   3.74839016]] [[0.71520233 0.03700364]  [0.03700364 0.65072353]],3,"{0: 590, 1: 20, 2: 590, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,2764,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[ 2.19582943 -0.07581569] [1.29010711 4.91484697],[4.98302328e-01 5.01697671e-01 1.33001566e-10 2.12802480e-17 3.40483923e-24 5.44774196e-31],[[1.52307151 0.00527056]  [0.00527056 0.67933162]] [[0.73621715 0.00412243]  [0.00412243 0.72619517]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
